"Step","bolivia-ACPPowerModel-h96-2024-05-18T17:06:09.485 - metrics/training_loss","bolivia-ACPPowerModel-h96-2024-05-18T17:06:09.485 - metrics/training_loss__MIN","bolivia-ACPPowerModel-h96-2024-05-18T17:06:09.485 - metrics/training_loss__MAX"
"5967","306961.8852770513","306961.8852770513","306961.8852770513"
"5969","300844.40318655287","300844.40318655287","300844.40318655287"
"5971","302987.396764886","302987.396764886","302987.396764886"
"5973","307158.9074537574","307158.9074537574","307158.9074537574"
"5975","302409.98393860215","302409.98393860215","302409.98393860215"
"5977","305713.69012187724","305713.69012187724","305713.69012187724"
"5979","304048.5768408696","304048.5768408696","304048.5768408696"
"5981","309782.0879781345","309782.0879781345","309782.0879781345"
"5983","304059.3119452599","304059.3119452599","304059.3119452599"
"5985","305388.8602759837","305388.8602759837","305388.8602759837"
"5987","306526.5598309081","306526.5598309081","306526.5598309081"
"5989","301451.50122048275","301451.50122048275","301451.50122048275"
"5991","307372.20520698547","307372.20520698547","307372.20520698547"
"5993","304932.55376697134","304932.55376697134","304932.55376697134"
"5995","302425.4306777031","302425.4306777031","302425.4306777031"
"5997","307328.17684527615","307328.17684527615","307328.17684527615"
"5999","304652.4080760728","304652.4080760728","304652.4080760728"
"6001","299059.70169291715","299059.70169291715","299059.70169291715"
"6003","306861.6347667612","306861.6347667612","306861.6347667612"
"6005","305270.97561893205","305270.97561893205","305270.97561893205"
"6007","304279.98455378343","304279.98455378343","304279.98455378343"
"6009","306968.70274758263","306968.70274758263","306968.70274758263"
"6011","305768.0447891208","305768.0447891208","305768.0447891208"
"6013","298050.9626714841","298050.9626714841","298050.9626714841"
"6015","302984.1039900072","302984.1039900072","302984.1039900072"
"6017","306658.39104304137","306658.39104304137","306658.39104304137"
"6019","305162.6222159547","305162.6222159547","305162.6222159547"
"6021","297424.61263418524","297424.61263418524","297424.61263418524"
"6023","304525.5277827953","304525.5277827953","304525.5277827953"
"6025","310389.0165798995","310389.0165798995","310389.0165798995"
"6027","301332.5123447607","301332.5123447607","301332.5123447607"
"6029","303388.4183004786","303388.4183004786","303388.4183004786"
"6031","298786.3926680213","298786.3926680213","298786.3926680213"
"6033","307590.1511415577","307590.1511415577","307590.1511415577"
"6035","302283.7550968131","302283.7550968131","302283.7550968131"
"6037","302983.0063544332","302983.0063544332","302983.0063544332"
"6039","311154.94095348753","311154.94095348753","311154.94095348753"
"6041","296413.73765840067","296413.73765840067","296413.73765840067"
"6043","307142.23725259886","307142.23725259886","307142.23725259886"
"6045","301050.64432439586","301050.64432439586","301050.64432439586"
"6047","304620.3280275852","304620.3280275852","304620.3280275852"
"6049","309670.1449285422","309670.1449285422","309670.1449285422"
"6051","305905.2351224255","305905.2351224255","305905.2351224255"
"6053","302031.31881856534","302031.31881856534","302031.31881856534"
"6055","306133.23282108386","306133.23282108386","306133.23282108386"
"6057","304417.2360606167","304417.2360606167","304417.2360606167"
"6059","300357.63450210483","300357.63450210483","300357.63450210483"
"6061","306153.97257990745","306153.97257990745","306153.97257990745"
"6063","303873.1639915365","303873.1639915365","303873.1639915365"
"6065","298700.78022355353","298700.78022355353","298700.78022355353"
"6067","303189.6500095201","303189.6500095201","303189.6500095201"
"6069","312519.0005607969","312519.0005607969","312519.0005607969"
"6071","305086.7747149122","305086.7747149122","305086.7747149122"
"6073","303232.25732000533","303232.25732000533","303232.25732000533"
"6075","303591.6165776984","303591.6165776984","303591.6165776984"
"6077","304348.25923286227","304348.25923286227","304348.25923286227"
"6079","308328.3254714153","308328.3254714153","308328.3254714153"
"6081","298874.31847513164","298874.31847513164","298874.31847513164"
"6083","309465.41666599934","309465.41666599934","309465.41666599934"
"6085","308899.97044687497","308899.97044687497","308899.97044687497"
"6087","303388.214298485","303388.214298485","303388.214298485"
"6089","307995.080576397","307995.080576397","307995.080576397"
"6091","298161.3348699093","298161.3348699093","298161.3348699093"
"6093","313896.96319535526","313896.96319535526","313896.96319535526"
"6095","302787.3698819933","302787.3698819933","302787.3698819933"
"6097","304682.98691243806","304682.98691243806","304682.98691243806"
"6099","305680.5941479384","305680.5941479384","305680.5941479384"
"6101","305271.4601026785","305271.4601026785","305271.4601026785"
"6103","304814.83785993303","304814.83785993303","304814.83785993303"
"6105","305269.3544020623","305269.3544020623","305269.3544020623"
"6107","306085.7255413984","306085.7255413984","306085.7255413984"
"6109","302851.7193383236","302851.7193383236","302851.7193383236"
"6111","301966.01246568933","301966.01246568933","301966.01246568933"
"6113","307377.0963625162","307377.0963625162","307377.0963625162"
"6115","307373.5902570918","307373.5902570918","307373.5902570918"
"6117","300760.8772830971","300760.8772830971","300760.8772830971"
"6119","307489.39240793156","307489.39240793156","307489.39240793156"
"6121","301955.8458628581","301955.8458628581","301955.8458628581"
"6123","304750.51127950975","304750.51127950975","304750.51127950975"
"6125","301467.02223133284","301467.02223133284","301467.02223133284"
"6127","312960.07295518136","312960.07295518136","312960.07295518136"
"6129","297796.9544088609","297796.9544088609","297796.9544088609"
"6131","306554.5141001664","306554.5141001664","306554.5141001664"
"6133","301959.64900040266","301959.64900040266","301959.64900040266"
"6135","306922.7162128149","306922.7162128149","306922.7162128149"
"6137","306422.2293342591","306422.2293342591","306422.2293342591"
"6139","305720.5205223673","305720.5205223673","305720.5205223673"
"6141","303700.32591393637","303700.32591393637","303700.32591393637"
"6143","304671.0035836068","304671.0035836068","304671.0035836068"
"6145","312860.03823749546","312860.03823749546","312860.03823749546"
"6147","299696.3877683049","299696.3877683049","299696.3877683049"
"6149","303927.32805033657","303927.32805033657","303927.32805033657"
"6151","303570.31180328183","303570.31180328183","303570.31180328183"
"6153","302539.1522357754","302539.1522357754","302539.1522357754"
"6155","308165.4388573121","308165.4388573121","308165.4388573121"
"6157","300689.9797889922","300689.9797889922","300689.9797889922"
"6159","308619.81595102034","308619.81595102034","308619.81595102034"
"6161","307458.5406963569","307458.5406963569","307458.5406963569"
"6163","301933.9355831186","301933.9355831186","301933.9355831186"
"6165","305911.68931783614","305911.68931783614","305911.68931783614"
"6167","305383.7035277644","305383.7035277644","305383.7035277644"
"6169","307986.62673965585","307986.62673965585","307986.62673965585"
"6171","307891.9116856039","307891.9116856039","307891.9116856039"
"6173","302884.2767534889","302884.2767534889","302884.2767534889"
"6175","303073.5004766103","303073.5004766103","303073.5004766103"
"6177","306229.2406411945","306229.2406411945","306229.2406411945"
"6179","310844.9762108427","310844.9762108427","310844.9762108427"
"6181","303970.26671939134","303970.26671939134","303970.26671939134"
"6183","307106.6112636151","307106.6112636151","307106.6112636151"
"6185","304549.9861230081","304549.9861230081","304549.9861230081"
"6187","308384.190674949","308384.190674949","308384.190674949"
"6189","307248.3028770515","307248.3028770515","307248.3028770515"
"6191","311485.9317437379","311485.9317437379","311485.9317437379"
"6193","302250.5211913296","302250.5211913296","302250.5211913296"
"6195","311527.70159097906","311527.70159097906","311527.70159097906"
"6197","304931.6209195525","304931.6209195525","304931.6209195525"
"6199","307376.2863673052","307376.2863673052","307376.2863673052"
"6201","312761.4548525902","312761.4548525902","312761.4548525902"
"6203","311196.2007500525","311196.2007500525","311196.2007500525"
"6205","302069.574745176","302069.574745176","302069.574745176"
"6207","301954.3706902242","301954.3706902242","301954.3706902242"
"6209","305215.9619726925","305215.9619726925","305215.9619726925"
"6211","304766.88941072195","304766.88941072195","304766.88941072195"
"6213","297963.7811309367","297963.7811309367","297963.7811309367"
"6215","302660.98208851763","302660.98208851763","302660.98208851763"
"6217","301699.20380225964","301699.20380225964","301699.20380225964"
"6219","306300.21136681933","306300.21136681933","306300.21136681933"
"6221","304708.1246034914","304708.1246034914","304708.1246034914"
"6223","306591.6627050992","306591.6627050992","306591.6627050992"
"6225","298258.24835137406","298258.24835137406","298258.24835137406"
"6227","297551.56584774365","297551.56584774365","297551.56584774365"
"6229","312135.9179302524","312135.9179302524","312135.9179302524"
"6231","300021.9076804719","300021.9076804719","300021.9076804719"
"6233","307412.05221916083","307412.05221916083","307412.05221916083"
"6235","302546.17763558205","302546.17763558205","302546.17763558205"
"6237","293889.0718878739","293889.0718878739","293889.0718878739"
"6239","312414.1523457533","312414.1523457533","312414.1523457533"
"6241","302225.3334264645","302225.3334264645","302225.3334264645"
"6243","299353.0385642488","299353.0385642488","299353.0385642488"
"6245","307886.60544778535","307886.60544778535","307886.60544778535"
"6247","309398.87017760385","309398.87017760385","309398.87017760385"
"6249","306489.55272905104","306489.55272905104","306489.55272905104"
"6251","308267.86442658113","308267.86442658113","308267.86442658113"
"6253","300828.8201979049","300828.8201979049","300828.8201979049"
"6255","305443.72041224205","305443.72041224205","305443.72041224205"
"6257","306993.37853467825","306993.37853467825","306993.37853467825"
"6259","307889.29121409124","307889.29121409124","307889.29121409124"
"6261","304312.0039509132","304312.0039509132","304312.0039509132"
"6263","299508.2420778327","299508.2420778327","299508.2420778327"
"6265","305135.5521070933","305135.5521070933","305135.5521070933"
"6267","303906.0165839124","303906.0165839124","303906.0165839124"
"6269","308743.44379116065","308743.44379116065","308743.44379116065"
"6271","306093.8684947934","306093.8684947934","306093.8684947934"
"6273","301704.3212095505","301704.3212095505","301704.3212095505"
"6275","309627.6863833357","309627.6863833357","309627.6863833357"
"6277","313689.09332201246","313689.09332201246","313689.09332201246"
"6279","304165.7431081346","304165.7431081346","304165.7431081346"
"6281","309689.1975504885","309689.1975504885","309689.1975504885"
"6283","310989.627887181","310989.627887181","310989.627887181"
"6285","307120.9561524788","307120.9561524788","307120.9561524788"
"6287","306750.0774388324","306750.0774388324","306750.0774388324"
"6289","301392.20811114926","301392.20811114926","301392.20811114926"
"6291","310173.7519127243","310173.7519127243","310173.7519127243"
"6293","301835.4456501229","301835.4456501229","301835.4456501229"
"6295","312088.5616181013","312088.5616181013","312088.5616181013"
"6297","310750.21875855105","310750.21875855105","310750.21875855105"
"6299","311193.6531851089","311193.6531851089","311193.6531851089"
"6301","295948.8364573333","295948.8364573333","295948.8364573333"
"6303","299472.27469185705","299472.27469185705","299472.27469185705"
"6305","305250.1512735182","305250.1512735182","305250.1512735182"
"6307","304431.09485434846","304431.09485434846","304431.09485434846"
"6309","298640.20107184094","298640.20107184094","298640.20107184094"
"6311","306252.40106365655","306252.40106365655","306252.40106365655"
"6313","302814.91563889553","302814.91563889553","302814.91563889553"
"6315","299565.9920513334","299565.9920513334","299565.9920513334"
"6317","303023.03132097155","303023.03132097155","303023.03132097155"
"6319","304119.90525610547","304119.90525610547","304119.90525610547"
"6321","306974.81946173497","306974.81946173497","306974.81946173497"
"6323","308600.5297741547","308600.5297741547","308600.5297741547"
"6325","299366.62480701995","299366.62480701995","299366.62480701995"
"6327","300981.2622629865","300981.2622629865","300981.2622629865"
"6329","305807.04490689695","305807.04490689695","305807.04490689695"
